date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Effects of temperature to the liver transcriptome in the hybrid puffer fish (Takifugu rubripes ♀ × Takifugu obscurus ♂),China,Dalian,Dalian Ocean University,Unknown,Unknown,Li M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Dalian Ocean University', 'affiliation-city': 'Dalian', 'affiliation-country': 'China'}]",2025-03-01,Journal,Li M.,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,0,Effects of temperature to the liver transcriptome in the hybrid puffer fish (Takifugu rubripes ♀ × Takifugu obscurus ♂),Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,"Physiology, Biochemistry, Animal Science and Zoology, Aquatic Science, Genetics, Molecular Biology",Unknown
2024,2024,Unknown,"Reactive oxygen species mediate ovarian cancer development, platinum resistance, and angiogenesis via CXCL8 and GSK-3β/p70S6K1 axis",China,Zhengzhou,First Affiliated Hospital of Zhengzhou University,Unknown,Unknown,Qiu J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'First Affiliated Hospital of Zhengzhou University', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Qiu J.,Genes and Diseases,0,"Reactive oxygen species mediate ovarian cancer development, platinum resistance, and angiogenesis via CXCL8 and GSK-3β/p70S6K1 axis",Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Metabolomic and transcriptomic analyses provide insights into temperature and light regulated anthocyanin accumulation in flesh of ‘Furongli’ plum (Prunus salicina Lindl.),China,Fuzhou,Fujian Academy of Agricultural Sciences,Unknown,Unknown,Fang Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Fujian Academy of Agricultural Sciences', 'affiliation-city': 'Fuzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Fang Z.,Postharvest Biology and Technology,0,Metabolomic and transcriptomic analyses provide insights into temperature and light regulated anthocyanin accumulation in flesh of ‘Furongli’ plum (Prunus salicina Lindl.),Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
2024,2024,Unknown,Highly sensitive quantitation of N<sup>6</sup>-methyladenosine in long noncoding RNA at precise location with gap extension- and ligation-based loop-mediated isothermal amplification (GEXL-LAMP),China,Beijing,University of Science and Technology Beijing,Unknown,Unknown,Pian H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Pian H.,Talanta,0,Highly sensitive quantitation of N<sup>6</sup>-methyladenosine in long noncoding RNA at precise location with gap extension- and ligation-based loop-mediated isothermal amplification (GEXL-LAMP),Talanta,Analytical Chemistry,Unknown
2024,2024,Unknown,Probing antimicrobial synergy by novel lipopeptides paired with antibiotics,United Kingdom,Manchester,The University of Manchester,Unknown,Unknown,Liao M.,Unknown,United Kingdom,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'The University of Manchester', 'affiliation-city': 'Manchester', 'affiliation-country': 'United Kingdom'}]",2025-03-01,Journal,Liao M.,Journal of Colloid and Interface Science,0,Probing antimicrobial synergy by novel lipopeptides paired with antibiotics,Journal of Colloid and Interface Science,"Electronic, Optical and Magnetic Materials, Colloid and Surface Chemistry, Surfaces, Coatings and Films, Biomaterials",Unknown
2024,2024,Unknown,Developing biotechnologies in organoids for liver cancer,China,Nanjing,Nanjing University of Chinese Medicine,Unknown,Unknown,Hu Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Chinese Medicine', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Hu Y.,Biomedical Technology,0,Developing biotechnologies in organoids for liver cancer,Biomedical Technology,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,Enhancing photocatalytic H<inf>2</inf>O<inf>2</inf> production with S-type heterojunctions of CeO<inf>2</inf> coupled N-vacancy-rich carbon nitride,China,Hangzhou,China Jiliang University,Unknown,Unknown,Zhan X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'China Jiliang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Zhan X.,Journal of Colloid and Interface Science,0,Enhancing photocatalytic H<inf>2</inf>O<inf>2</inf> production with S-type heterojunctions of CeO<inf>2</inf> coupled N-vacancy-rich carbon nitride,Journal of Colloid and Interface Science,"Electronic, Optical and Magnetic Materials, Colloid and Surface Chemistry, Surfaces, Coatings and Films, Biomaterials",Unknown
2024,2024,Unknown,The genotype concept and language evolution,Australia,Canberra,ANU Research School of Biology,Unknown,Unknown,Bromham L.,Unknown,Australia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'ANU Research School of Biology', 'affiliation-city': 'Canberra', 'affiliation-country': 'Australia'}]",2025-03-01,Journal,Bromham L.,Physics of Life Reviews,0,The genotype concept and language evolution,Physics of Life Reviews,"Agricultural and Biological Sciences (all), Physics and Astronomy (all), Artificial Intelligence",Unknown
2024,2024,Unknown,Transcriptome profiling in peanut (Arachis hypogaea) in response to biotic stress produce by Bacillus amyloliquefaciens TA-1,China,Shenyang,Shenyang Agricultural University,Unknown,Unknown,Chen W.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shenyang Agricultural University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",2025-03-01,Journal,Chen W.,Plant Gene,0,Transcriptome profiling in peanut (Arachis hypogaea) in response to biotic stress produce by Bacillus amyloliquefaciens TA-1,Plant Gene,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,A systematic review on recent methods on deep learning for automatic detection of Alzheimer's disease,India,Visakhapatnam,GITAM University,Unknown,Unknown,Chamakuri R.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'GITAM University', 'affiliation-city': 'Visakhapatnam', 'affiliation-country': 'India'}]",2025-03-01,Journal,Chamakuri R.,Medicine in Novel Technology and Devices,0,A systematic review on recent methods on deep learning for automatic detection of Alzheimer's disease,Medicine in Novel Technology and Devices,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,ApoL1 risk allele accelerates high-fat diet-induced atherosclerosis in LDLR<sup>−/−</sup> hamsters,China,Beijing,Peking University Health Science Center,Unknown,Unknown,Xu Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Peking University Health Science Center', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Xu Y.,Genes and Diseases,0,ApoL1 risk allele accelerates high-fat diet-induced atherosclerosis in LDLR<sup>−/−</sup> hamsters,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Integrated transcriptome and metabolome analyses reveal the mechanism by which bagging treatment affects peel reddening in Orah mandarin,China,Kunming,Southwest Forestry University,Unknown,Unknown,Wen K.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Southwest Forestry University', 'affiliation-city': 'Kunming', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wen K.,Postharvest Biology and Technology,0,Integrated transcriptome and metabolome analyses reveal the mechanism by which bagging treatment affects peel reddening in Orah mandarin,Postharvest Biology and Technology,"Food Science, Horticulture, Agronomy and Crop Science",Unknown
2024,2024,Unknown,Construction of an integrated linkage map of sugarcane using unigene-derived microsatellite (SSR) markers,India,Shahjhanpur,(U.P. Council of Sugarcane Research),Unknown,Unknown,Singh S.P.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': '(U.P. Council of Sugarcane Research)', 'affiliation-city': 'Shahjhanpur', 'affiliation-country': 'India'}]",2025-03-01,Journal,Singh S.P.,Reproduction and Breeding,0,Construction of an integrated linkage map of sugarcane using unigene-derived microsatellite (SSR) markers,Reproduction and Breeding,"History, Cultural Studies, Visual Arts and Performing Arts",Unknown
2024,2024,Unknown,Integrating time since deposition estimation of bloodstains into a DNA profiling workflow: A novel approach using fluorescence spectroscopy,Canada,Oshawa,Ontario Tech University,Unknown,Unknown,Elliott C.I.,Unknown,Canada,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ontario Tech University', 'affiliation-city': 'Oshawa', 'affiliation-country': 'Canada'}]",2025-03-01,Journal,Elliott C.I.,Talanta,0,Integrating time since deposition estimation of bloodstains into a DNA profiling workflow: A novel approach using fluorescence spectroscopy,Talanta,Analytical Chemistry,Unknown
2024,2024,Unknown,Investigating the Rrelationship between polymorphisms pd1.9 and rs7421861 of PD1 gene with breast cancer,Iran,Kashan,Kashan University of Medical Sciences,Unknown,Unknown,Kakavandi M.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Kashan University of Medical Sciences', 'affiliation-city': 'Kashan', 'affiliation-country': 'Iran'}]",2025-03-01,Journal,Kakavandi M.,Gene Reports,0,Investigating the Rrelationship between polymorphisms pd1.9 and rs7421861 of PD1 gene with breast cancer,Gene Reports,Genetics,Unknown
2024,2024,Unknown,Insecticidal activity of the ethanol extracts from Rudbeckia hirta: Efficacy on Lackey moth (Malacosoma neustria testacea) and impact on non-target organisms,China,Harbin,Northeast Forestry University,Unknown,Unknown,Wang Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Northeast Forestry University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wang Y.,Crop Protection,0,Insecticidal activity of the ethanol extracts from Rudbeckia hirta: Efficacy on Lackey moth (Malacosoma neustria testacea) and impact on non-target organisms,Crop Protection,Agronomy and Crop Science,Unknown
2024,2024,Unknown,Identification and characterization of Epicoccum sorghinum causing leaf spot on sorghum in China,China,Shenyang,Liaoning Academy of Agricultural Sciences,Unknown,Unknown,Xu J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Liaoning Academy of Agricultural Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",2025-03-01,Journal,Xu J.,Crop Protection,0,Identification and characterization of Epicoccum sorghinum causing leaf spot on sorghum in China,Crop Protection,Agronomy and Crop Science,Unknown
2024,2024,Unknown,Biochar application does not improve crop growth and yield in a semi-humid region in the HuangHuaiHai Plain of China: A 7-year consecutive field experiment,China,Nanjing,Nanjing Agricultural University,Unknown,Unknown,Cheng Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing Agricultural University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Jiangsu Collaborative Innovation Center for Solid Organic Waste Resource Utilization', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Cheng Y.,Soil and Tillage Research,0,Biochar application does not improve crop growth and yield in a semi-humid region in the HuangHuaiHai Plain of China: A 7-year consecutive field experiment,Soil and Tillage Research,"Agronomy and Crop Science, Soil Science, Earth-Surface Processes",Unknown
2024,2024,Unknown,Aging-related inflammatory and metabolic disorder in the novel mutation of colony-stimulating factor-1 receptor (csf1r)<sup>P853T/+</sup> in CSF1R-microglial encephalopathy,China,Yangzhou,Yangzhou University Medical College,Unknown,Unknown,Wang X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Yangzhou University Medical College', 'affiliation-city': 'Yangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wang X.,Genes and Diseases,0,Aging-related inflammatory and metabolic disorder in the novel mutation of colony-stimulating factor-1 receptor (csf1r)<sup>P853T/+</sup> in CSF1R-microglial encephalopathy,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,"Artificial intelligence breakthrough in diagnosis, treatment, and prevention of colorectal cancer – A comprehensive review",India,Chandigarh,"Postgraduate Institute of Medical Education and Research, Chandigarh",Unknown,Unknown,Kumar A.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Postgraduate Institute of Medical Education and Research, Chandigarh', 'affiliation-city': 'Chandigarh', 'affiliation-country': 'India'}]",2025-03-01,Journal,Kumar A.,Biomedical Signal Processing and Control,0,"Artificial intelligence breakthrough in diagnosis, treatment, and prevention of colorectal cancer – A comprehensive review",Biomedical Signal Processing and Control,"Biomedical Engineering, Health Informatics, Signal Processing",Unknown
2024,2024,Unknown,Immediate effect of ischemic loading on quadriceps muscle output by using a pneumatic cuff,Japan,Takahashi,Kibi International University,Unknown,Unknown,Kakehashi T.,Unknown,Japan,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Kibi International University', 'affiliation-city': 'Takahashi', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Minamiawaji Hospital', 'affiliation-city': 'Minamiawaji', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Heisei Medical Welfare Group Research Institute', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]",2025-03-01,Journal,Kakehashi T.,Journal of Bodywork and Movement Therapies,0,Immediate effect of ischemic loading on quadriceps muscle output by using a pneumatic cuff,Journal of Bodywork and Movement Therapies,"Physical Therapy, Sports Therapy and Rehabilitation, Rehabilitation, Complementary and Manual Therapy, Complementary and Alternative Medicine",Unknown
2024,2024,Unknown,Rational design of a ratiometric indicator-displacement assay for the monitoring of chlortetracycline and intracellular imaging,China,Haikou,Hainan University,Unknown,Unknown,Li Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hainan University', 'affiliation-city': 'Haikou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Li Y.,Talanta,0,Rational design of a ratiometric indicator-displacement assay for the monitoring of chlortetracycline and intracellular imaging,Talanta,Analytical Chemistry,Unknown
2024,2024,Unknown,Dyskeratosis congenita future: Hematopoietic stem cell transplantation or gene therapy?,Iran,Tehran,Tehran University of Medical Sciences,Unknown,Unknown,Manoochehrabadi S.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Tehran University of Medical Sciences', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",2025-03-01,Journal,Manoochehrabadi S.,Gene Reports,0,Dyskeratosis congenita future: Hematopoietic stem cell transplantation or gene therapy?,Gene Reports,Genetics,Unknown
2024,2024,Unknown,Engineering soft-hard tissue interfaces in dental and craniofacial system by spatially controlled bioactivities,United States,New York,Columbia University Irving Medical Center,Unknown,Unknown,Jeong H.J.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Columbia University Irving Medical Center', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Jeong H.J.,Bioactive Materials,0,Engineering soft-hard tissue interfaces in dental and craniofacial system by spatially controlled bioactivities,Bioactive Materials,"Biotechnology, Biomaterials, Biomedical Engineering",Unknown
2024,2024,Unknown,KIF18A inhibition: the next big player in the search for cancer therapeutics,Australia,Melbourne,RMIT University,Unknown,Unknown,Mohd Amin A.S.,Unknown,Australia,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'RMIT University', 'affiliation-city': 'Melbourne', 'affiliation-country': 'Australia'}]",2025-03-01,Journal,Mohd Amin A.S.,Cancer and Metastasis Reviews,0,KIF18A inhibition: the next big player in the search for cancer therapeutics,Cancer and Metastasis Reviews,"Cancer Research, Oncology",Unknown
2024,2024,Unknown,On exact Bayesian credible sets for discrete parameters,United States,University Park,Pennsylvania State University,Unknown,Unknown,Song C.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Pennsylvania State University', 'affiliation-city': 'University Park', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Song C.,Statistics and Probability Letters,0,On exact Bayesian credible sets for discrete parameters,Statistics and Probability Letters,"Statistics and Probability, Statistics, Probability and Uncertainty",Unknown
2024,2024,Unknown,The role of cognitive capital in driving the development and quality of national infrastructure,United States,Tucson,The University of Arizona,Unknown,Unknown,Peñaherrera-Aguirre M.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'The University of Arizona', 'affiliation-city': 'Tucson', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Peñaherrera-Aguirre M.,Personality and Individual Differences,0,The role of cognitive capital in driving the development and quality of national infrastructure,Personality and Individual Differences,Psychology (all),Unknown
2024,2024,Unknown,Biosensing systems for the detection of biomarkers of neurodegenerative diseases: A review,Poland,Bialystok,Uniwersytet w Bialymstoku,Unknown,Unknown,Zielinska Z.,Unknown,Poland,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Uniwersytet w Bialymstoku', 'affiliation-city': 'Bialystok', 'affiliation-country': 'Poland'}]",2025-03-01,Journal,Zielinska Z.,Talanta,0,Biosensing systems for the detection of biomarkers of neurodegenerative diseases: A review,Talanta,Analytical Chemistry,Unknown
2024,2024,Unknown,"Comprehensive analysis of hub mRNA, lncRNA and miRNA, and associated ceRNA networks implicated in cobia (Rachycentron canadum) scales under hypoosmotic adaption",China,Zhanjiang,Lingnan Normal University,Unknown,Unknown,Yang C.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Lingnan Normal University', 'affiliation-city': 'Zhanjiang', 'affiliation-country': 'China'}]",2025-03-01,Journal,Yang C.,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,0,"Comprehensive analysis of hub mRNA, lncRNA and miRNA, and associated ceRNA networks implicated in cobia (Rachycentron canadum) scales under hypoosmotic adaption",Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,"Physiology, Biochemistry, Animal Science and Zoology, Aquatic Science, Genetics, Molecular Biology",Unknown
2024,2024,Unknown,"Interactive effects of warming, antibiotics, and nanoplastics on the gut microbiome of the collembolan Folsomia candida",Spain,Cerdanyola del Valles,Universitat Autònoma de Barcelona,Unknown,Unknown,Ferrín M.,Unknown,Spain,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universitat Autònoma de Barcelona', 'affiliation-city': 'Cerdanyola del Valles', 'affiliation-country': 'Spain'}, {'@_fa': 'true', 'affilname': 'Centre de Recerca Ecològica i Aplicacions Forestals (CREAF-CERCA)', 'affiliation-city': 'Cerdanyola del Valles', 'affiliation-country': 'Spain'}]",2025-03-01,Journal,Ferrín M.,Soil Ecology Letters,0,"Interactive effects of warming, antibiotics, and nanoplastics on the gut microbiome of the collembolan Folsomia candida",Soil Ecology Letters,"Ecology, Evolution, Behavior and Systematics, Ecology, Soil Science",Unknown
2024,2024,Unknown,"Exome sequencing and molecular dynamics simulation characterizes a compound heterozygous GCDH missense variant leading to glutaric aciduria type 1 in a paediatric patient from Jammu and Kashmir, India",India,Rajouri,Baba Ghulam Shah Badshah University,Unknown,Unknown,Mir Y.R.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Baba Ghulam Shah Badshah University', 'affiliation-city': 'Rajouri', 'affiliation-country': 'India'}]",2025-03-01,Journal,Mir Y.R.,Gene Reports,0,"Exome sequencing and molecular dynamics simulation characterizes a compound heterozygous GCDH missense variant leading to glutaric aciduria type 1 in a paediatric patient from Jammu and Kashmir, India",Gene Reports,Genetics,Unknown
2024,2024,Unknown,Selenium triggers AMPK-mTOR pathway to modulate autophagy related to oxidative stress of sheep Leydig cells,China,Taiyuan,Shanxi Agricultural University,Unknown,Unknown,Ma L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shanxi Agricultural University', 'affiliation-city': 'Taiyuan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Ma L.,Reproductive Biology,0,Selenium triggers AMPK-mTOR pathway to modulate autophagy related to oxidative stress of sheep Leydig cells,Reproductive Biology,"Developmental Biology, Endocrinology, Animal Science and Zoology",Unknown
2024,2024,Unknown,Hereditary breast and ovarian cancer genetic testing in unselected patients: example of private supplementation of public healthcare service,Italy,Milan,Cerba HealthCare Italia,Unknown,Unknown,Fiorentino F.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Cerba HealthCare Italia', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Emilia Romagna Health and Social Care Agency', 'affiliation-city': 'Bologna', 'affiliation-country': 'Italy'}]",2025-03-01,Journal,Fiorentino F.,Familial Cancer,0,Hereditary breast and ovarian cancer genetic testing in unselected patients: example of private supplementation of public healthcare service,Familial Cancer,"Oncology, Genetics (clinical), Cancer Research, Genetics",Unknown
2024,2024,Unknown,RNAi-mediated knockdown of Gastric lipase gene response to spirobudiclofen stress in Panonychus citri,China,Shanghai,East China Normal University,Unknown,Unknown,Wang H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'East China Normal University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Nanchang University', 'affiliation-city': 'Nanchang', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wang H.,Crop Protection,0,RNAi-mediated knockdown of Gastric lipase gene response to spirobudiclofen stress in Panonychus citri,Crop Protection,Agronomy and Crop Science,Unknown
2024,2024,Unknown,Cellular mechanism of polarized auxin transport on fruit shape determination revealed by time-lapse live imaging,China,Beijing,University of Chinese Academy of Sciences,Unknown,Unknown,Zhang Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Institute of Botany, Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'China National Botanical Garden', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Zhang Y.,Plant Reproduction,0,Cellular mechanism of polarized auxin transport on fruit shape determination revealed by time-lapse live imaging,Plant Reproduction,"Plant Science, Cell Biology",Unknown
2024,2024,Unknown,A possible role of plasmin-dependent activation of TGF-β in cancer-associated thrombosis: Implications for therapy,Poland,Krakow,Uniwersytet Jagielloński,Unknown,Unknown,Smeda M.,Unknown,Poland,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Uniwersytet Jagielloński', 'affiliation-city': 'Krakow', 'affiliation-country': 'Poland'}]",2025-03-01,Journal,Smeda M.,Cancer and Metastasis Reviews,0,A possible role of plasmin-dependent activation of TGF-β in cancer-associated thrombosis: Implications for therapy,Cancer and Metastasis Reviews,"Cancer Research, Oncology",Unknown
2024,2024,Unknown,Human amniotic epithelial cells alleviate ischemia-reperfusion injury of steatotic livers through mediating PAK1/AMPK-dependent autophagy,China,Hangzhou,Zhejiang University School of Medicine,Unknown,Unknown,Qiu X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zhejiang University School of Medicine', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Key Laboratory of Integrated Oncology and Intelligent Medicine of Zhejiang Province', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Qiu X.,Genes and Diseases,0,Human amniotic epithelial cells alleviate ischemia-reperfusion injury of steatotic livers through mediating PAK1/AMPK-dependent autophagy,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Gene expression analysis in subcutaneous adipose tissue reveals a predominant influence of lncRNAs during growth,Italy,Milan,Ospedale dei Bambini Vittore Buzzi,Unknown,Unknown,Rey F.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ospedale dei Bambini Vittore Buzzi', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Università degli Studi di Milano', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}]",2025-03-01,Journal,Rey F.,Genes and Diseases,0,Gene expression analysis in subcutaneous adipose tissue reveals a predominant influence of lncRNAs during growth,Genes and Diseases,"Cell Biology, Molecular Biology, Genetics (clinical), Biochemistry",Unknown
2024,2024,Unknown,Dysregulated mitochondrial fission and neurodegeneration proteomic signature in ACSF3-deficient cells,Germany,Freiburg im Breisgau,Universitätsklinikum Freiburg,Unknown,Unknown,Alatibi K.,Unknown,Germany,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universitätsklinikum Freiburg', 'affiliation-city': 'Freiburg im Breisgau', 'affiliation-country': 'Germany'}]",2025-03-01,Journal,Alatibi K.,Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids,0,Dysregulated mitochondrial fission and neurodegeneration proteomic signature in ACSF3-deficient cells,Biochimica et Biophysica Acta - Molecular and Cell Biology of Lipids,"Molecular Biology, Cell Biology",Unknown
2024,2024,Unknown,Cascade genetic testing in hereditary cancer: exploring the boundaries of the Italian legal framework,Italy,Genoa,IRCCS San Martino Polyclinic Hospital,Unknown,Unknown,Varesco L.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'IRCCS San Martino Polyclinic Hospital', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}]",2025-03-01,Journal,Varesco L.,Familial Cancer,0,Cascade genetic testing in hereditary cancer: exploring the boundaries of the Italian legal framework,Familial Cancer,"Oncology, Genetics (clinical), Cancer Research, Genetics",Unknown
